Track Name,Method Name,Estimate Label,Window Size (s),Window Raster (s),Measurement Index,SDR (dB)
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,101,3.6052225261916866
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,102,5.78036433502113
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,103,6.821504465310534
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,104,7.427870835549388
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,105,8.413465642679657
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,106,8.723179195608326
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,107,9.998007580616505
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,108,9.37450061555104
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,109,8.563790801928382
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,110,7.431636158956515
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,111,5.494957549804591
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,112,4.250090166493254
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,113,3.3227567064693577
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,114,3.0422069190462957
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,115,3.362198311366056
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.25,116,2.170765149536714
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,0,8.605789618227199
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,1,9.197703580280418
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,2,11.856537293036622
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,3,11.930717908857263
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,4,10.039601102379255
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,5,10.25901548211792
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,6,8.9964296924411
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,7,7.399025421246953
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,8,7.104318329469535
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,9,3.901154619074421
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,10,4.604048417550757
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,11,6.696996352239904
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,12,7.805536192010773
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,13,7.779688344667645
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,14,7.856304162138342
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,15,7.417531734980672
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,16,6.368773203211299
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,17,6.764273718197627
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,18,7.074301133417741
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,19,7.52979881576991
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,20,8.027014684673379
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,21,8.375006966189568
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,22,8.636928305601282
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,23,8.62009285527192
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,24,7.719005352279521
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,25,6.694902255001872
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,26,5.718138536104618
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,27,5.7094575183352925
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,28,6.895778940422169
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,29,8.198947349887467
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,30,8.683902585181078
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,31,8.019479895016902
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,32,8.383779072586009
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,33,8.111168312079949
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,34,7.07233936167908
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,35,6.82749682730469
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,36,5.701697078048925
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,37,5.141048226830483
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,38,5.793965796956857
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,39,5.651789564524867
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,40,6.118301243557363
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,41,7.812332809245596
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,42,8.731026071019047
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,43,9.53040601330162
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,44,9.671890866999814
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,45,8.572145948388428
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,46,6.695820917786744
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,47,5.078232977203735
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,48,2.0899812721567974
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,49,1.4893058738902991
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,50,4.478755214042943
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,51,6.119373963866631
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,52,7.415109369863102
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,53,9.309230096975865
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,54,7.815940092399279
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,55,6.073915585706002
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,56,4.361012819260951
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,57,3.5882943808180805
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,58,4.671611458648759
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,59,5.764480320149766
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,60,6.092556542118498
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,61,8.504981876320581
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,62,6.893692630040404
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,63,6.223400387232352
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,64,5.412559821776109
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,65,4.316769340624113
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,66,5.290244374556914
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,67,4.6630163469174555
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,68,4.143578504743587
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,69,4.827695954115593
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,70,5.17111507580725
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,71,7.09800730742651
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,72,6.806843654344263
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,73,6.407404627881804
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,74,5.208054095190482
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,75,4.063653223227227
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,76,5.096174099979734
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,77,5.064942324252922
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,78,6.370180331398556
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,79,6.9776465884443
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,80,7.319023498061666
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,81,7.086044018522372
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,82,6.382522789775664
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,83,6.056944459906139
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,84,5.426951518753874
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,85,5.7785375898593125
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,86,5.289016725349601
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,87,4.040911256562435
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,88,1.8629041445224144
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,89,1.3705126972986614
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,90,0.20079691102736735
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,91,-2.033396037695524
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,92,-1.4294494329629273
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,93,-1.428352041746528
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,94,-1.0794381382104088
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,95,0.643039932608553
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,96,1.254349321296434
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,97,1.9404202113391418
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,98,2.1734776420737663
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,99,2.043060900967978
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,100,1.8569853122470736
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,101,1.4006397896655458
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,102,1.6678912289090775
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,103,1.4630668600255898
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,104,2.741508507932731
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,105,2.432469388062226
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,106,2.0661122482681966
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,107,2.5627859602041605
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,108,0.7882852702346677
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,109,5.0892045868875915
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,110,6.838131769773805
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,111,7.088715606273663
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,112,9.148166053195045
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,113,9.87715028601405
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,114,9.579701919292695
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,115,9.915059110005998
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,1.0,0.25,116,8.069346292192902
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,0,5.328150290021866
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,1,6.183469693174736
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,2,6.618043516940197
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,3,6.931072379738399
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,4,8.12893298473388
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,5,7.071023470073973
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,6,3.5395600996359677
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,7,2.112825040587747
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,8,3.1848068723830507
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,9,3.4407964220702763
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,10,3.2980229435893142
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,11,4.940211359911933
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,12,6.09459630713597
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,13,7.8895177483273855
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,14,9.170962470345538
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,15,10.320113436237573
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,16,11.378352022970724
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,17,11.863382202953511
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,18,11.938138101675397
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,19,11.732864944882008
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,20,11.822677177708158
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,21,10.979931217380345
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,22,9.37310853487816
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,23,8.15127460980601
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,24,6.747749239831044
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,25,5.616268747855378
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,26,5.524143215171405
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,27,5.926811117306597
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,28,5.586038683139463
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,29,5.673912661439536
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,30,5.945899979939158
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,31,6.053719425672406
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,32,6.28060490735337
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,33,6.233988967874575
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,34,4.78951569783974
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,35,2.837282798209768
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,36,1.32292506350278
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,37,1.2438662068357844
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,38,1.8120102030795273
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,39,2.2737165854448307
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,40,2.4468042287127827
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,41,2.635983286316399
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,42,2.482223208904006
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,43,2.610279145050086
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,44,2.867377147594628
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,45,2.7792356335022657
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,46,2.614542287738968
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,47,2.00408181342543
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,48,1.5107253183773173
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,49,1.3885004977610635
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,50,2.368802864143544
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,51,3.367317794117817
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,52,4.434447018074506
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,53,5.117078308980576
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,54,5.034571141640875
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,55,5.307437727833922
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,56,5.219369473026995
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,57,5.879853658991154
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,58,6.575577735498821
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,59,6.76506851502757
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,60,6.423976372425831
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,61,5.884050464114279
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,62,5.744969430082313
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,63,5.837788224093914
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,64,6.09547595637811
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,65,6.328732591084748
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,66,5.428656181735132
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,67,4.3781992263381335
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,68,3.7323502654735563
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,69,3.1494330457464996
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,70,2.8242604571714347
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,71,2.6045330103474047
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,72,2.362736296249836
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,73,0.6205724548469075
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,74,0.28288044926677525
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,75,-1.813277040749592
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,76,-1.9101089516851029
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,77,-1.1084601388222883
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,78,-0.7186692520790027
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,79,-0.3974074585975659
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,80,-0.04801905109736061
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,81,-1.289974829790568
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,82,-1.7879242141511282
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,83,-0.1637311518311068
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,84,-0.3390774825129542
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,85,4.194447549781993
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,86,3.817047847077059
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,87,3.1811350610952087
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,88,2.8935628906068884
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,89,2.5538197571012673
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,90,3.3981608404154198
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,91,3.667840756763816
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,92,3.87904135375691
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,93,2.898098183820293
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,94,3.062680154325374
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,95,3.551703839489833
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,96,4.434762611755024
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,97,6.152985246183894
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,98,6.098566705746293
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,99,6.130561262410463
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,100,6.26067049837808
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,101,6.196786281658494
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,102,6.0981512152553226
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,103,6.0159241185187495
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,104,5.957854459233953
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,105,5.456551298449797
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,106,5.1625771971275745
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,107,4.8405898427705445
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,108,4.648812114390655
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,109,4.469883601651143
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,110,4.375468142863802
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,111,4.379668293482484
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,112,4.360148588391054
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,113,2.2873241236517368
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,114,1.9570294156552244
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,115,1.924214483499128
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,116,2.1450409806679667
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,117,2.5636493618882614
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,118,2.896409279413536
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,119,2.973594985418803
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,120,2.9619033850636676
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,121,0.15547389691562932
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,122,-0.7017424665875384
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,123,-1.126844878177937
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,124,0.5230337670080735
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,125,4.904966419469087
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,126,4.611603549436768
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,127,4.198344860092797
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,128,4.2063804574991375
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,129,4.364173829784425
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,130,4.645443978349574
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,131,4.886116837993143
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,132,4.764754507951494
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,133,-0.8949732633113507
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,134,-2.0923370911969146
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,135,-1.8414498078505575
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,136,7.879920416336422
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,137,8.755930230000434
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,138,9.26759679484061
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,139,9.306938577646026
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,140,9.575918583669276
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,141,9.854838354366827
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,142,9.872778471525582
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,143,9.551572177103733
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,144,7.2162969015083664
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,145,6.554094572117158
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,146,5.381172916887113
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,147,4.533921786152789
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,1.0,0.125,148,4.214816998040528
